04/28/2008 10:38 PM,DQorVpW3,70.511243,HHHHMHHMHHMM
07/20/2008 10:38 AM,SxcErbiR,69.01377,MMMMMMMHMHHH
04/30/2008 10:09 PM,5xaP26Pn,48.316685,HMMMHMHMHMMM
12/04/2008 08:49 PM,RABpE5VD,73.710271,HMMHMHMMMHMM
03/05/2008 09:16 PM,8ugs7eqe,83.243546,HMMHHHHMMHMM
05/26/2008 08:52 PM,kHrmRixw,70.127782,HMHHMMMHHHMM
06/10/2008 04:11 AM,yBJTqorv,88.08963,MHMHHMMMMMMH
03/03/2008 02:57 PM,xqzkuiHM,73.7701,HMHMHHMHHMHM
06/28/2008 01:46 PM,WoLjhgp0,63.373415,HMMHHHHHHHMM
10/14/2008 06:43 PM,WdFYj2Cq,63.20414,HHMMMMMHHMHH
04/06/2008 03:20 AM,4jHhiHP5,67.723778,HHHMHHMHMHMM
08/06/2008 11:05 PM,UE6GhOIo,68.292352,MMHMHMHMMHMM
11/09/2008 06:20 AM,SDTMazJe,68.344646,MMMMHHHMHMMM
10/16/2008 09:08 AM,ahVG5jtG,69.405529,HMMHHMMHMMHH
08/27/2008 01:25 AM,B7pprBS2,66.836037,MHHMHMHHMMMM
03/08/2008 07:24 PM,bbSSYPMj,75.700655,MHMHMMHMMHMM
01/22/2008 10:19 PM,d05JCfce,49.738731,HMMMMMHMMHHH
03/27/2008 05:14 AM,DxeWPVla,64.636376,HHMMMMHHHMMM
03/04/2008 07:29 AM,pGIFj7p1,83.634157,MMMHHMMHMMMH
03/12/2008 01:48 AM,777cStrl,66.936973,HHMMMMMHMHHM
02/26/2008 06:53 PM,nXpceFGB,75.307321,MMMHMMMMMMMH
04/04/2008 02:47 PM,p3AsP2j2,75.073085,MHMMHHMMHMHH
04/04/2008 07:04 PM,UtNJxsT4,79.872555,HMMMHMHMHHMH
09/10/2008 11:24 PM,9DOOJ8ly,72.892387,MMMHMMMHMMMM
10/10/2008 09:41 PM,FPMxRYqw,81.557211,MHMHHMHMMHMM
09/22/2008 04:39 AM,vExPFFPG,88.374829,MHMHMMMMHMHH
08/06/2008 08:56 PM,Cw4Uc04Z,82.522515,HHHMHMHHMMHM
04/19/2008 11:38 AM,Dl2dBZ55,60.533281,MMHHHHMHMMMM
04/04/2008 08:18 AM,fFfH1DZg,71.97597,MMMMHMHMMMMM
11/14/2008 09:06 PM,TD8uRtLz,59.050717,HHMMHHMHHHMM
09/18/2008 10:49 AM,zhsyPRsM,85.468549,MMHMHMHMMMHM
08/30/2008 04:44 AM,PdFb7GDj,78.882874,HHHMMHHHHHHM
12/16/2008 05:30 AM,nwj0aPhK,95.056587,HHHMMMHMHHHM
04/03/2008 06:18 AM,CTTufXtv,73.461432,MHMMMHHHMMMM
07/18/2008 03:34 PM,8vWd9OYB,102.588074,MMHMMHHHHMMM
10/06/2008 08:18 PM,oiH2pMNg,92.230538,MHMMMMMMMMHH
03/25/2008 04:23 AM,OTiejsfE,106.252548,HMHHMMHMMHHH
05/17/2008 01:40 PM,O9TP0D0t,92.29349,HHMMHMMHHMHH
10/26/2008 12:12 PM,bbG0nFJz,64.23542,MHMMHHMMHMMH
06/01/2008 01:11 AM,bTZVaWlY,83.304273,HMMMHMMMMHMM
12/19/2008 01:14 PM,4pZvZufJ,75.177635,MHHHMHHHMMMM
03/04/2008 03:58 PM,f0lIDCVg,80.494874,MMMMHMHHMHHH
04/14/2008 03:10 AM,O1wscSXT,65.555055,HHMMMMHMMHMH
02/26/2008 06:51 PM,0pL3CtnA,54.967727,MMMMHMMMMHMM
12/03/2008 07:32 PM,oJjIPaJK,52.409737,MMMMMMMMMHMM
07/15/2008 05:20 AM,HboIWnGA,70.147729,MHMMMHMMHMHM
08/26/2008 11:46 PM,vtpo7Glp,64.23462,HHHHMHHMMMHM
05/07/2008 08:49 AM,qwDiPHv3,67.774153,HHHHHMHHMMHM
02/08/2008 05:11 AM,prTyrcYX,74.841574,HMHMMMMHMMHM
11/20/2008 07:33 AM,zkpukKLu,67.106241,MHHHHHHHMMMH
12/28/2008 02:30 AM,zwxOfSLR,68.71807,HMHHMHHHMMMH
04/06/2008 03:58 AM,FEwfKxIS,69.476538,HHMMMHMMMMMH
10/12/2008 07:49 PM,fFmGkurM,87.167673,HMMHMMMMHHMM
02/28/2008 08:34 AM,pgFoJvVA,79.618778,MMMMHHHHMHHH
07/20/2008 05:06 AM,18210CWT,70.943561,MHMMMMHHHMMM
06/08/2008 07:57 PM,xuhkLUe5,72.351009,MHHMHHMMMHMM
04/11/2008 08:59 AM,RW7IDy7N,95.222975,HMMMHHHHHMHH
06/05/2008 06:28 AM,lPqVmtoW,68.798807,MMHMMMMHHMHM
05/03/2008 02:12 AM,YX6biqaP,74.0716,HHMHMHHMMMMH
09/26/2008 03:35 PM,SQ7KR1U1,70.140016,MMMMHHHMHMMM
09/18/2008 09:20 PM,pmFqRNZR,85.827426,HHMMHMMMMMHM
07/02/2008 03:28 AM,meKX8hjP,48.325576,MHHMHMHMMMHM
04/23/2008 03:18 PM,PfrRlOXd,76.487861,HMMMHMHMHMHH
08/07/2008 03:15 AM,UNpF0LVg,73.18696,MHMHMMHHMHMH
01/11/2008 10:39 AM,Hl7mOeOk,52.429995,HMMMMHMHHHHM
05/18/2008 09:24 PM,OLavVJsQ,73.199691,MMMMHMMMMHHH
02/23/2008 07:33 AM,WPSNT6ZX,73.772754,MMMHMMHMHMMH
05/27/2008 03:22 AM,zcgHVp3i,59.194608,HHMHMHMHHHMM
02/10/2008 03:54 PM,hBQKBcQG,60.958368,MMMHMMMMMHHH
09/28/2008 06:27 PM,cXIkinPY,66.882044,HMMMHHMHMHHH
10/10/2008 08:55 PM,O5Y4Ruso,91.880776,MMHHMHMMHMHH
12/27/2008 07:44 AM,kUAu9DBD,63.846356,HMHHMMHHMMMM
10/10/2008 07:46 AM,CJ41TIRH,72.474589,HHMMHHMMHMMM
09/30/2008 03:39 AM,ik8CnpBv,91.410519,HHHMHHMMMHMH
04/08/2008 10:39 PM,mr7MdEBm,62.640246,MHHHMHHHMMHM
09/12/2008 02:45 AM,RnFmLKTp,70.520185,MMHMMMMMMHMM
