11/13/2008 06:42 AM,Q84ZNh29,68.929435,MHMMMMHHMM
11/30/2008 06:59 PM,LxWmJLzL,66.524282,MMHMHMHMMH
01/13/2008 01:12 PM,MpFEmrh5,68.02599,HMMHMHMMMM
01/23/2008 09:17 AM,yV3ZO9o9,60.019559,MHMMMHMMMM
02/18/2008 09:12 PM,9nbSGaGq,76.39412,MMMMHHMMHM
10/02/2008 08:56 AM,NgJWTN6c,70.043689,MHMMMMMMMM
10/09/2008 11:53 PM,vz2ACJZE,80.108637,HMMMMHHMMH
01/25/2008 04:32 AM,34NCqWBa,73.983893,HMMMHMMMMH
02/11/2008 07:59 PM,nkQfH0sL,72.149526,HMHMMHMMMM
07/05/2008 03:31 AM,PCmJjMjA,62.621328,HHMHMHHMMM
01/26/2008 03:48 PM,NZWHG2ru,91.674311,HMMHHHMMHM
07/24/2008 09:14 PM,3N4Qq9hs,96.107348,MHMMMHHHHM
03/06/2008 11:31 PM,qCvX6wl2,57.912299,HMHHMHHMMM
04/06/2008 05:47 AM,v8D0WQcE,54.379853,MMMMMHMMMM
11/19/2008 10:20 AM,tx4rFQTu,84.63405,HMHHHMHMHM
01/25/2008 11:23 AM,BNHmSzGY,88.553154,HHHMMMMHMH
08/13/2008 07:30 AM,qIKMyann,60.341831,MHHMMMMMHM
07/26/2008 02:31 PM,XZ95v06O,86.567027,MMMHHHMMMM
09/08/2008 02:08 PM,TSCQlDI7,78.088001,MHMHMMMHMM
04/11/2008 05:18 AM,0smH6gT1,85.354216,HHMMHMMMHM
07/13/2008 08:34 AM,olNVdXW3,73.386603,HMMMHMMMMM
10/19/2008 11:15 PM,QprveDGe,63.895466,MMHMMMHHHM
06/02/2008 03:31 AM,CDB9p8um,77.921073,HHHMHMHMMM
10/05/2008 07:43 PM,w3MmwxbY,64.131759,MMMMMMMHMH
12/28/2008 01:51 PM,5DHE0lcd,70.508584,MHMMHMMHHH
02/23/2008 04:05 PM,Xq2pyejM,76.035204,MHMHMMMMMM
01/29/2008 01:28 AM,0WSPfh42,62.747495,MMMHMMMMMM
08/18/2008 02:03 AM,HenTomsB,62.922773,HHHHMHHMMM
01/19/2008 08:07 PM,Pj9Gj84J,79.621546,MHHMMMMHMM
10/18/2008 12:58 PM,rGQcvh9a,55.642886,HMMMHMMMMH
12/05/2008 10:03 PM,tKhT2CYv,85.13931,MMMHMMMMHM
12/08/2008 07:06 AM,U9mdIblf,80.686241,HMHMMHMHMM
04/07/2008 08:14 PM,pHJbToKa,81.654471,HMHHMMMMHM
09/10/2008 02:48 PM,jWl9IR56,78.132204,MMMHHMMMMH
08/28/2008 11:25 AM,a44VUgSL,67.126652,MMMMMHMHHH
07/12/2008 03:13 PM,3gU8CJaH,78.752006,MMHMHHMMMM
09/25/2008 01:10 PM,0Z1jdBSN,65.889869,MMMMMMHMMH
08/12/2008 07:35 PM,oL3hnOvp,60.194144,HMMMMHHMMH
06/12/2008 09:36 AM,HjkeYGM2,54.586836,MMMMHMMMMM
05/31/2008 05:30 AM,YWcvmYmM,59.154827,MHMMHHMMHM
07/14/2008 03:17 AM,L22FPOzf,76.958607,MMHMMMMMHM
06/18/2008 11:20 AM,MKnelroW,61.323916,HMMMMMMMHH
07/10/2008 07:05 PM,KwaPygNQ,75.538671,MHMMHMMMMM
